wallet,credit_score
0x02e2e0296a3caee924b900b69f7b3ebd16729ecc,792.28
0x02e35b8e24f99002f568f5916de89874197f7a06,617.59
0x02e4ac7c366cf7320bc78b816b162b26d605a4bd,569.95
0x02e51d6ce16201a28eaa7de9c8c4bfed25b4b081,801.18
0x02e60b50d9788a17055afec468b5d17a38b6bd9d,542.85
0x02e6277d21ba364845200b883a7a230f173122a8,687.16
0x02e662fc8e76fe69ef0bea015f0913590d2769c0,601.53
0x02e6cec9cf4d077956d9b2b2ed8175aad46fc809,601.57
0x02e75b9654e0d0711b877120c7e1a86b2592e380,663.2
0x02e7f65e93b4730c3092412e3db85648797316f9,394.35
0x02e883c27f8fd486e8d17049c58fc0469716c04e,601.65
0x02e96833fa23f6d8676c5f55ecdf46444bcce438,718.43
0x02e9d2239578bd27634659f59fae4df9bac4076d,680.04
0x02ea60c42a1ed137b04eb4206977a8504b4c16d5,600.02
0x02ead283625fb1016a8d50d3f94205f7f90dba20,601.59
0x02eb1a315972d427f890b81fe062aa7aae9bc6bb,678.46
0x02eb1d753bea18fd83562467a321dcd88d9773f1,747.8
0x02eb2ee0867dc3dfaa3862d0cc86984b6aada907,474.17
0x02ebc38f9ddaebc16f4a2f4e9c90cee0b9eac910,789.69
0x02ebdd4d10b91e3018c0706a39a02c5fe1c893ef,683.64
0x02eca8cc78b7d30c1ac5e16988ed2c8a9da658d6,697.0
0x02ed7efb3115fcbc0dd488a03eba6218857a2a75,689.11
0x02eda208efc7d92efeaf7418833c3081a42dd3a1,703.42
0x02ee19a0a14b494ba9411c5bbba18931195fd51b,652.65
0x02ee663daf3bd6ab80be2e8b0f54abc8721b7d68,660.69
0x02ef87478ec4a04f0dacc721f254084ed3772600,652.48
0x02efac30f1619d817d6ffb28f54ed3647404235e,632.53
0x02efc83a645d9db930e3d4db3824f831faecd82b,617.74
0x02efeda00025e73209ea07c51a2277de0f71ed53,673.35
0x02f01b3f6166ba12150e4d1d8df5ccc9cb524f07,618.2
0x02f0e7c42da6ae4eea04c1df5f83f8178d33cc0b,727.08
0x02f11fe7a88805f3afbe76f28d0ee7b090d4e99b,830.85
0x02f176449675d72dbf1d33a1078e631743fe048e,671.71
0x02f17bf76592833beb2418f8246d433f7e4d6fed,347.25
0x02f202fe714eadef1a33dc3d85de9b367d77426a,640.24
0x02f21b7c148d5fc587a285d2f538f29c36176e52,507.53
0x02f277795b12cf2010b7e77298ce29370d392409,758.95
0x02f384dc0539ff16b820239004d25dae1e3adf96,679.51
0x02f494a93a9e172722849643ce2f070e92a7baea,655.86
0x02f4a8a87c4458ee03e65a539a13d52d2925335f,657.01
0x02f4e1f34fcfe2f52139f3e5920fcfad5a1a8b94,601.56
0x02f4f3130d02314a16dc81e040a2aa32c8a2b16a,516.81
0x02f5203e90d85ed83700e43dbe2b42d842b33d83,681.17
0x02f60da35d5759299b1c4e3b22c7152b318f5664,418.22
0x02f6129b12fbf83b4457c57050b51de97ce8276b,668.71
0x02f70f05c3a430d0da5e1a5bf45e8dddfaf8b0a8,596.69
0x02f7467aecaae0863706f954c7adfe47b5e5f538,739.3
0x02f84f7c168cfda125318a1405f747bcf7eacf44,602.08
0x02fa46ca85874d0e24d6fbfa776f3195240ec6d5,684.26
0x02fa9380115eeefccd18f91ff806d3d8e3725b32,658.02
0x02faf4316dcb9330751f3677436aa849aa93851b,760.88
0x02fafec4c577431e5229f01df088cb699a7cc691,642.4
0x02fbe024637327931e70262658854cfdebefec92,601.56
0x02fc557009ff92edbac5bc4c94a989b24008a21f,431.55
0x02fc75ad4ae6105dc1feec29f49e56347a859c65,700.38
0x02fd763b2c3ccb4ed333ed780cfba62b9b65f675,660.75
0x02fdb206bba3e5a61d8c5730c79a21f3caa78276,601.64
0x02fe4d3a1b36a009941d1a136821ca368255bf76,657.14
0x02ffad0f8125e76bf4467d78139f1eb0b60f2b8c,388.41
0x02ffb9b4bbc29f9a59b20c541d369c5add62a5a3,672.24
0x0300f68f3c30e4655650d99c845a95e39875b75f,569.98
0x030138d2f5f2757daae2fbb8dfd18870ea908881,600.0
0x030163c3ecc06f0a41c11ee74e3ea2a6086ad3e4,725.43
0x0302147a27780e6b3ce7ec44db979b653d02c921,600.0
0x0302174ee723a5a094f78877caf6cc1ae1c90533,662.38
0x030252c314d52af695fdb0176942dec4566b6bb7,602.07
0x0302e30a5a3a471f99fde37bfa52d3be463461d9,380.99
0x0302f495deee51627014e73e3b5f937fbdfb2680,565.69
0x030347c0ef50f625e3172ddeabb921067e85730c,783.63
0x03038ac3f9bc2f1ba227a7e3b42fbd1f376efcf9,438.78
0x0303df66b608496531b49940f19db4c024791454,660.85
0x03051aba8bbf9fc5d38ac4554bfae1e84b9dd8ca,430.92
0x0305a736ce98f8768c5e927dfa15d0b04517a621,666.97
0x0305cc8c9cc1a0b1ff881cee4621873fe6f9f8e0,661.04
0x0305cf6d8af11679eee6aa68c528ed25f837aa4f,641.75
0x0306588e0deb5dfd0afc70ad227aaa8551deaf25,624.62
0x030745377d953913b2af2a64d961287ff800f7e0,710.38
0x030888e8fe9f0cbe3ff04c0fda1c0954c6b68822,746.48
0x0308e74c4971077380b748fd6bc0164a775386e3,667.72
0x03090a4006197538241dca9b635c9ad149d9097f,601.76
0x0309146e7b8baefa23f193632ef74602768af954,832.19
0x030a031d24ff4fdf49d42328a9f75aaced335570,661.46
0x030a5e099482bab2259b3aa2afe176251a6280ef,652.07
0x030adc0b63a946d3c161f49c8f4d25a526b903b7,400.98
0x030b67dac665e0dae36951c5a69a639c7a8492e0,600.0
0x030cb7762dacad0e55e38eb6685d7923c68d7113,601.63
0x030ccddbf7666d9f7f3bf97a920986a8a309957e,600.0
0x030d0a4232b1ff4668858ae2c3d1ccffe08dc215,601.63
0x030d4aa68030591cfd14814f6505ba6f57802c96,657.39
0x030d9f55c7f7589034b829a87bf3bd84d6682a18,776.37
0x030de328e6a4855412279780172507240c4c7175,657.15
0x030de3de170036c537b1f7bf6f983220464abe1c,574.31
0x030ded6654f0ff272eb93151ee98bdce379f266b,712.15
0x030e371d56829ea5777c07d970484d03920091f9,656.57
0x030e691d39e2dda9ffb32de5f49fdbf9f590ef00,349.02
0x030f8726b8dfc17b9d505a21e8f7a87815e33848,763.95
0x03105f295874820c5939e2f27602c9478b94969d,717.1
0x03116a2824b26d29e4f8f41555e674b679583402,675.96
0x0311ee008aaec2f8fede60d56207512b7f0d0802,601.62
0x031291aa04a24e90fa704ae1a51598944c55de4a,538.08
0x0312fa145990146d456380d66ea495a7d014fc86,330.2
0x03146c86fd6737a8ca454dd8dbccd43284e133d2,693.84
0x0314732f2aeb62651ce2f1712e51300aa6e1676e,608.43
0x03148673c88d563193fea07d9fb373234e67386a,661.96
0x03148e5d55d5a2382c644e78910d13cdb7218235,730.41
0x0314d69c14328bed45a45f96a75400f733164e13,809.95
0x03158305104b385e1a566fa7153dfb13da15f410,749.62
0x0316187ad162d7c5be2f7112662e353c85b6384b,656.37
0x03161e579198971cff2dd1769da7758e34b6976c,705.49
0x03169fa2a2113de2c90b4823cf8eb7541061d6f0,457.15
0x0317ecb39406e23837b8b1aad06bc43f10c1be08,699.9
0x03180215daa2759cbc86f2e487b25cca2883566d,678.37
0x03188444e0ec5e63d99350baedd479ebcab82f63,769.2
0x0318b7bf3433dc91fdd0c749b88855f076efd5d5,563.06
0x0318ccfbfae5e2c06b2f533a35acecea13b9909f,649.64
0x0318dcf3b0bba28d13e67d6ce8f32eadad011512,418.63
0x0319f328205f66b18ef279c18efa3e3839c005f1,601.83
0x031bc036ec5106ea4f2ca5921d5370a21171a123,577.47
0x031c0b7a301322382ec7ab6af873dd9732e3d6e1,656.82
0x031c0e3d66bdb6cad82b7f9efe20d00b55d785b3,660.67
0x031c7807637ecec27d158bd4156c954e682a2f54,795.19
0x031c84828a86616270ce4b5b2b8b1d73cbe55b01,675.76
0x031cdab9bbf52b9000f023c3197fdaef8f6a4989,698.99
0x031d132adc8141130bd55be6583edded884497f4,665.07
0x031d2da6a39dfe83c314df7c2e7a74bfad01773b,322.05
0x031d7542ff2c60947b0959a87df1e9b3337d3667,675.25
0x031f2e22d9a20142ba0c809577e0003c9a3b1ec2,607.23
0x031f584479760bf6a0e6e3246cceadb6e4d66bc0,568.11
0x03205689ad8d8e3838e244f925cf888275ac01c6,720.07
0x032075ac7644068531c4b13595f092eb99920416,618.06
0x0320f12e5c7cb57029a9d4e1655e17f29866e478,681.94
0x032140da0856e068fc916fd5a369a33561419dd9,660.71
0x0323965dc531ecc76511a24dafca4a502533917b,645.83
0x032401f44bba316be8161251c16c45e07ee0d203,678.8
0x03240c50823411981a719e3f59b12476d653e67f,683.91
0x032419aad03e8a7520b0650620e14310cefa5dfa,668.73
0x03244eaa7a5eeb5322527ce489aca1a5426b3755,666.95
0x03247269bad6aa35ef79ff7f674d714c64d26611,731.65
0x0324c205a0a2b21d7591cef3e198e103990b1457,606.1
0x03251ae9065a02d50230e02b137265157e101c20,399.88
0x03253b687deaa44f5a9df0005a7163db65413e01,655.5
0x03270912905f63b1b2b99b9a520a86810aa07f89,565.61
0x0327344015c02e55ce6f13f90cc132da5d98cd52,380.32
0x0327d880665d0a65bc578a82e9d83f21b993756c,542.58
0x032829e7678891e08aab091f6127f07639bcb26d,663.45
0x0328938eda94f1ad9f62e71a56c4387835ceb62d,640.38
0x03289bb5b77a418cfbadec78a7c206b1eb6444c5,707.91
0x032936b50b7c50a2008bfbfc70567a5dfa00a7e6,656.81
0x032945f825c2c9ffb445a2de02513b811554df46,608.02
0x0329ca0125055eb93a8fbe5913e299ea99cb49f9,645.48
0x032a2386566db1e1558904e3ff9f8f90acdd98ed,683.93
0x032b2f80d52e2873094d820b7befc15c294c6e65,624.98
0x032bb3d64f289e35ec8642c9bf2bdad7d73529d0,445.98
0x032c00db90f28a81163b313cf1bc92247f2ed67e,676.24
0x032c4db5f7434fb9e0ea85ccbbff1fa2d7c9d8aa,418.63
0x032c56e52d2cd8be4256cba3c631931d1e3b07cb,805.91
0x032ddfdf432eb4c97faf50a3d7fe1898e4e123a6,607.9
0x032f074dddcb996b0da95402800653a1c1c5bf37,604.7
0x032f904c1f675add398dcb3733acf36b84b79c95,649.73
0x0330056b009539f120717f6ff4d823c3ce2cbf63,601.57
0x033026f0aa842c3323d02e5974c51d38c8056178,640.3
0x0330d6432c963f761eaa5a7567ea161027cc36d3,601.63
0x03310baf844bfe66aadd339c73f9229f35aa4c6d,656.53
0x033185ecc07fe116859d5fc721802d724b85c4e7,622.97
0x03318cdf6bcc6ab97814029ed0324d101ed0c921,656.88
0x0331c1ce75f315a49849be77b6a37b1959ebb1eb,695.68
0x0332be92c16b30591296507a665a164c4966b425,379.55
0x0332d875f3fc0475474548dcf29f23591cb14d29,418.63
0x0333a10f65956afcbd633c517c2a6dd3ced00a40,506.58
0x0333fbf46d16ea6d26c6a09503cc3c0c1e7c95c8,432.82
0x033466da370e828b957754b75a1370506d0de739,601.66
0x0334e081f088642f7628030bc6b28289495c5400,600.0
0x0334eca378b5c3ca56c8cbef990eec2e3a30a7cf,537.44
0x03352f97e46d751d978c0293f0e51d53b6959599,602.42
0x03356060622b057978f616a26ebb2967a73625ec,678.75
0x0335a3481a074ead996574587714af349a114013,613.67
0x0335c709c9d9f938b2554b91974ef0812e16e890,669.38
0x0335f428955506d0c06d18b8fa5a8aabf7462e59,664.28
0x03365fa521cc5ece8b1f7ed1fb00bd4637b01781,374.48
0x03369f6db2e2e77a2ef92b6295d6989cd68b8491,326.09
0x0336bf727c155c2c4789d809d30c8c11f4d3ab49,687.9
0x0337cbd1a09ae0c4e7f802c0ce2cffe880ef49ba,719.72
0x0337dcbc6f5f2c2ca665fdd487f7d8f23c305b08,716.06
0x0338413ee756d4e561f073b1767e6bf5e18393e9,521.49
0x03387d5015f88aea995e790f18ef7ff9dfa0943c,666.22
0x0338e55ea1a26c84ffd70d7c79d8094ac36b6148,508.42
0x0339928b90de16e4fb37de38acbbbe9449ff756a,615.86
0x033a0f17fb49d292785f02b959227cf5cf50f21a,645.9
0x033a10f0fa3a846f441f7d7469a2352f910443ad,603.43
0x033c88d3eb2ca45023942ae4488882d391a801fd,635.37
0x033c9f336f9b7f25cda00b97fe299d1b9a129908,622.11
0x033cd435e2bdf5227787d54d46c9231cf529acd6,434.64
0x033d66fac8634e3c34be50cf24f5016f31447077,717.1
0x033d74a910eaae2518f6b6d9c78af634a4833779,662.2
0x033dab06e494cedc8bf20717976a4af9d740c4d9,679.13
0x033dafd977e7c4fa8ccfd4775492e3ee5cbbd1c0,657.29
0x033dc008e1ab5d7004e8fabfd834f841a89c7e10,500.98
0x033dc48af6f744a1b5f039d2a3dc38ae5424db96,666.42
0x033df985bd88c096ceb0bae2545d35f18eecdfb4,687.98
0x033e036bda697d7a7615dcd04cf7f1883904fc6c,484.88
0x033e1be8c2d5de9ff4e5a04618d6cd2db4e6f9ed,678.77
0x033e8cf361b0658925f4c3c2d9be754b86e327ef,660.67
0x033ea4c2e32eab510cb29d8c492dd4c1171cea50,731.71
0x033f0b0c71753239adaea7f7394812b79f7176a0,685.34
0x033f35a020fbdaa7108bd8e509fd50a88a9915de,636.8
0x033ff82972978ddd56307e37805c516536e1dfae,600.0
0x033ffcf5d843a16da224f62b5cb1c4980310f796,850.28
0x03402343d6192caec409b0570cf59905969adc2a,564.93
0x0340389d85c806f7f5f66d6cd2fd1f91d6f7dd10,680.38
0x03407689dca8b86e8dd3c867899f1fb168c21bb7,681.36
0x03408ddff230918d5235152f2caac102e3d48202,666.4
0x0340af84322e83ae445c375c10a6ac90989b85f6,812.58
0x0340c0b1ef5d48083ac0afb00322b38b21f0d8db,630.3
0x03413203ef38895fb2661a62046949893ae9fd6b,724.8
0x0341ab2d783648be716fa78a48eedf13f151335e,681.67
0x034272d147bcf7a5d27937e80fed03aa3b60a6d1,678.74
0x0344e6dc73a4128d7a889509a13c3dd25b4b688a,372.58
0x0345e39554c2fe41f68b3516d1c94dae0ff0c458,601.64
0x0345fa5dc69c9ca90a441215e2fa8a0b36469286,643.62
0x03470c993d22b5405ed10a1e51afe1505be32ccd,601.62
0x03471b120914390f8a4fc104e601c32d89989399,640.42
0x03478c0564936f7a51138d28d1cdce99855c2b7f,454.19
0x03482e6aaf23d9367aea1e306ffba42bc7fbe9fd,693.66
0x03485453f0b0511dd6bd4173ad05093b1e0313de,460.69
0x0348f1e1789f813762881fe3933635bc79c1c373,636.23
0x034961ef5fd3f25dbb91440ad3ce0a119e875847,487.81
0x034a30809a0ecc75ae8bd5bebdea60ca509713ae,666.72
0x034a4081df0c5a039d05113a7d0b334083a7b084,484.78
0x034aef79606d0888348cdc0d6c30cb2f989f106a,656.12
0x034aff341d97429136304f3021e8f27975de3da0,578.61
0x034b054426cd05f70ea0d98d35083ac73322b939,606.98
0x034b2fd624f4895fc932ed31ed63d8be06b82c08,648.4
0x034b5155a9a8a8513bc27a77e1036bc18f4cf5b6,601.57
0x034b5cff596058dc37d983a8491278148ce13d88,624.73
0x034b63d519579980d9b527c9908f90495c858d7d,688.46
0x034bab37dee3cb342aa38ea6ce819bb93ca99ee8,657.19
0x034c69160676cd0f0ee35719a93343ea066e31a4,762.22
0x034d8677141fc9cfd7c16a401abf44aa94f9d293,667.96
0x034dbf59af51b3f322eb2bc30a25bc6d40f6e450,601.57
0x034f4243c5e44976913d3e607089d75bc976dde2,680.4
0x034f5434e14148a554c38f72118239d3b4078888,739.41
0x034fecdfce9b15a19ad60b1e9a3bf469aad59e64,607.02
0x035032655b5b3784d359b56eb82c803bd971c582,732.5
0x0350520a1e54dd49848db2ee24540713f2620c55,648.25
0x03507501959de1df612099f3916f28d5b07bca4a,607.91
0x0350c69d7970e174d84ef0947048c2ee9f0c8adb,744.65
0x035110da0507fd99916c25eecfd1f1946a99741d,600.0
0x035192d0554d24a91970cdf8f10ca82cb48c8eb6,668.13
0x0351b0b81fdd1db5dad0617d97c598cd3c37baaf,758.81
0x0351c5599f6d7a0306c02e5c5b3b76f789b395a0,813.78
0x0351c94cae69947448969ca8b6fef20dfe14203b,624.11
0x035254b8663a4e25c0a61fe7fe1c695fd2ad5f91,666.73
0x03526fc1075e3c4f3dceac665a7141606eb11ae9,369.69
0x0353e69aa5fecdc675ef74f4fd856588714edbdf,608.15
0x0354a4de7462a6987cb9390d5bd065c9b98d34cf,728.58
0x035556926c0c52223142c174871df815ba6d770e,600.0
0x0355c584ff086058e20d4c1eb73ad2408c38cb04,666.51
0x0355e6d75261199fd78e1faba4e59bf6fe31dfe8,600.0
0x0356011c3a38e07fe2826f1d578fa3e1e52ec877,667.24
0x035648071a7ebb842fc55a01e44ce01ab8b844ed,817.08
0x0356ece0b66df94ba8448075d0aa26453dd406cc,684.66
0x0356f20234bc49395be12b077d81d8565a1c1527,624.67
0x035719f46ff6a671a1101fca5d9fc9c7dce44d42,638.67
0x03572f17c8e8ac3d5e5f767bff74dca89f310225,338.33
0x0357647aa1d02d4e7503d23eb7370dbccdec7117,671.09
0x0357c980e66e6ef343a35715138b7670b0ae74c5,740.19
0x0357dc60f8e2d1972e5f2dd8f9bb32f2559e04e6,735.49
0x0357ee511a77d1981d2d79e076f9608be771c85b,792.97
0x0358751229cd0f5f5bc0d4dd21b19139cb58944b,709.21
0x0358c2ab1c477f338776d96c01a0a53f9dba4d0f,737.65
0x0358f827f0446f5e1248f5aae42ecae8b3dacb61,600.03
0x035a38a537384f981b611cc598f9f36cdc3542dc,695.44
0x035a4b944b8b28565d3dc9e7ff80da78acf6cdbf,696.03
0x035a5b6b64fc4d37e32fd32361c026f77e68cc10,687.49
0x035a909c0fbc30a88d83d2fd9367a0962c012e5e,656.81
0x035abc4c74e4a03de41fc5cce6c13e10e6d569dc,486.91
0x035b27ed461b13990c0b9ed0e01c08d0d44cd033,587.05
0x035b32173c6beca69608dc1b5740bfec727c5d82,635.38
0x035bc96201666333294c5a04395bb3618a2b6a11,729.63
0x035d5e9aef9c24c42764a90b1ef6207d22fda0e7,623.55
0x035da46acd8cf44725c6541d688260e2a8d5cc10,660.72
0x035daa8f8ad585b1059d5fe5476e2bf4237218de,707.29
0x035e5f83ad0fd8e73f5c844ea66c7f63894511d1,601.64
0x035e72ef297547349d8ce3573ebb8e10dc639816,668.79
0x035f0c9f6b5a3c07c158956b9eb91af830db9216,605.1
0x035f31a67d87cd368b1e7a5ccb15f9efe9191c29,637.38
0x035f4a089e99bb14fa010a6ce80e9640e1dd01fc,548.24
0x035f54740a2b26337ef50b85786c2e246dbbaba4,669.96
0x035f73f456eeb7bcc5a74a66ccdeb9243bdf45ad,656.82
0x035fc3b0ec2487c1c9def561f578ec77a06b1b12,575.72
0x03604e6625fec18f298ecf393cfd70b2d8bfc0bf,393.26
0x03607361b844e659f4e8846af200074e219513e2,488.93
0x0360b9acda197703cb3040715c75659c38f13cf7,686.97
0x0360dcea9bf79bb3fed1cf01a8e2dd8fecd85235,661.99
0x036161ee78969e00d3ea480f2139357fd77247ac,782.56
0x0361af4fd68e69f7f55d6a920c4195f87ad81d15,611.03
0x03630da783ae465b0afb812f7bc6374d677b0829,748.4
0x036328c52eccfc46d348e2a27da72ae48e00852d,660.68
0x036345b8465096ac474b07e08b6117d8134ef847,663.26
0x0363839d89014a84d63a029b6c5d540344453b64,371.75
0x0364fd4f4a4adb95ce6566c794f6244ca87943d7,701.72
0x0365ad837b20583a235b652cfce03987561c9948,491.81
0x036631a163767ec4b518ba3c234185811f7d9827,600.0
0x0366521285f902c5b10a6f1ace37a70d68e0e0bf,634.42
0x036658b4a676c8458b34bbdfc7a8f1a092b44081,600.0
0x0366a61a1d2a15da442d08bc822b2c8a93b4393e,624.89
0x036808e8efef543ac49c40a2b6d98f8f36798a91,574.61
0x0368ca98437266a286e33042e6990dcde1450db3,657.11
0x03692b33a187d69661b0f5b1cd0244702c340fe5,661.26
0x036955e921822b666da7fb487370f7cbb115906e,676.71
0x03695ecfee68b3d537711d04d11de6a8f1329f6a,608.06
0x036962a84f8e3423918082c672d9ab18752c30c2,657.16
0x0369a18568f22c77ec0780cb9b79402e64fe8b89,564.6
0x036a310b351f1d24dc5891a9f7ddc1e42ced51fd,697.85
0x036a6ba1fcad423064d09806479b5ffbf5f22fbe,605.21
0x036ac8829034821015a1181efb8f8e4357af3df6,434.7
0x036baa2d91ee84b680177acbc391d554170f1ab6,601.54
0x036bbffd6f8d19a6af2121bd690ed041e90fa2e5,661.51
0x036c3168619e6264ddd3523b978fddc2c84bc7d6,601.91
0x036cd2526fde6ea08e0e268309dd2a3af3b95d10,601.63
0x036cedec201095f375e6d1aff69b74a2d9b7d0c8,625.53
0x036da3aa7d31181bf0fb4f0bc128b04a7bdcc08d,654.63
0x036dbbd11bf2958377e459cb75fec9bb9944785a,567.17
0x036dce7f98c0a17da43db21d522969ea009fd301,682.25
0x036e1218a711ea2186f6413b16e373c1c1ff1a5a,725.24
0x036e88f0cf7abd5ab1ef2f13853d50cf2263397f,601.8
0x036ea8e17701bbb41fd0b9bfb36bce98d0baefda,732.63
0x036fcf32222c17667b562b427acb2bcd737a0db9,701.71
0x037036f81ead07dc3f749e53c24d65d90247eb1d,661.27
0x03707609abc5d0c9ffcd26ba6dbe083a3a833857,605.27
0x03708dfece91d4abf97deef2e77d9747ab5c9ba1,656.65
0x03709bd13f446ef4408347011cf3c0b457d848fa,601.56
0x0371229099726879e47c045aca027e0a27d3c5d1,537.59
0x0371aa0fd3c1791c05b6d73896a7d2e84e4ee646,404.15
0x0371ab664ae72f3b5d408de53a9f05f3279fea3d,661.66
0x03725920246c11418ebdd11ffbb1661467616f81,664.18
0x03725af1b7357c622c2a91a28df41d8217941180,379.41
0x03733ca219c6418adba6f120daca918eb3f67738,500.59
0x037343879ca2c1d0078038549ee042046f32243f,424.79
0x03740d9e1c042fc41e995e59da9ca953d3d68fd9,565.7
0x03750b3599a04179ea939217a8fc0be522bbe0d8,600.0
0x037582877a10e01ed2d34b2587b385b0bb44d675,601.72
0x0375c3cdacf59035471566ff3e775b5f10d57ea1,628.86
0x0375dafe356324fa45e5993855508b6204279d9e,610.2
0x03761263846e6a598e667e6a573ed86fabff8953,649.36
0x03781270005438697bdd9296f9d96a209f8af93b,602.24
0x037949068f0cff6d57d7253398e60577ccd86dd3,731.79
0x03796fa1bf321bf02cb48969723afe7e0cdb5e55,724.13
0x0379eec40a19d1a6c23bf323128bea4188985014,600.2
0x037a0f059374030dca53c918177a9d4f11c75347,660.78
0x037a28da412268621439c31fd0d54dbb511d47b4,643.14
0x037a3079e857e383454fefbea892fde12a2e83fd,756.79
0x037a43f01b3c2a2acd60510c1b893e94cb64333d,725.97
0x037a9d27797eeb292588aab2861c95242a6ed0e3,661.79
0x037b22bd2ed3df1e5bb8fbf7faa2feac9dda22b0,634.91
0x037b392129f7ad2fac6787fefb35779df131856b,668.48
0x037b9e14191238dbfc4e670497b1d4ebf51373ea,601.55
0x037bc5471ff04bff3170a1364d2201259c02b127,768.93
0x037bef2da33513cfb998e36894d073773d3285f8,687.8
0x037bf6a1e7b137f824f46313317e033ffeceb613,855.91
0x037ca92482ddaae946133ea49e3578ac75bcbef1,697.63
0x037cdd64f9b2e00fc6b7a1aa3e6152aff8718540,234.37
0x037d9c5bcc88932c6dfdde923043f1fa065a1c69,483.24
0x037dfd569defbc08ae28001159b4c49f6d006cff,667.69
0x037e2847c769d20564502183f524f88baa06b389,677.99
0x037e2fd9f7f79e38cd027e6ad4212d2d697eae60,578.74
0x037e908997841df68afb48eb1c9a6e441310abf5,695.89
0x037ef353b228e621872f569be0b0f876e6b78dd6,660.63
0x037f910b25fe4a3f08da116f9fe026aec93b74e0,605.47
0x037fd387317f2b6c50d43ea6c36de384ea9b2cf5,667.73
0x03807e5ca6505683c96cc30bc71c018b4b0f3f38,459.17
0x0380af22b08d62fba32da15e68a94e71ba8b8f3a,670.26
0x0381d12b94af184aedfc27d326624b70c65fc7b4,657.22
0x03827daa642b7e409e4d08fb34836c22d0a3556b,613.42
0x03842b4c71c18188191cad1cb9a8dab32d2eab7e,696.6
0x03845ccfb1173f4810dab66664ce61564fd91ad1,601.64
0x03846bf20ade32e9b95d925fe47bd2279c5a88b7,407.23
0x0384f296396564cdd310bb398e1dc8a98fb3b137,577.08
0x03851f30cc29d86ee87a492f037b16642838a357,694.18
0x03858ae8ecadc39ce9a3ab3fc6769dd8fece2d0f,601.63
0x0385d3a3ca20ddd25bfb20742fdcfc3ddbfb0c59,600.0
0x03867a6c590972095f2c82dedede42a62f46952a,527.94
0x03873505d18421366d0fa6f27f49694d80dc1fbd,602.02
0x0387de98476d2ca45d092ee0cf7af798be4660a1,673.04
0x03886228bb749eeba43426d2d6b70eba472f4876,489.53
0x0388efdfbd5f519f6c63319b5710d5231dd64868,576.49
0x03894d4ac41dd6c4c2f524ed4417c90fa46972c6,424.06
0x038a122489ebd2bf9968e02d1203258b49e4832e,387.96
0x038ac1795d2c99b312e981e2992bfc45d0b3c73e,632.81
0x038b15767ebe38fc2002b8c597ec9054021dcf7c,667.47
0x038b7e904b21cf2be68d10dec84eb0e118333e3e,602.12
0x038c266d54f2a143b8604343bcaf28caba4e8939,655.2
0x038ca2dcaf884d02dd1deae89bf23a7831fb1179,813.77
0x038db6c62d0f072616e2b8db7d3d7cfc829f7f65,673.3
0x038e8cdb75c6677cfed6854e8b315066f9a909f0,747.48
0x038f1867a56cad72bce4c0a462a3fd4e4a4b3dd1,732.65
0x038f3ac9acc74b7918d9903d4429d36e57fb1fdb,607.23
0x038f41dd54f67016088bfceb81841cc1c51a159f,656.95
0x038fbb17eff0c348725c45e1109ef29041250d1d,625.0
0x0390969e6ddcc17e2ca8813d9f38e276b76c5113,712.72
0x0390e1bdeefce3d6245ede5de9b3ce7b05be9a06,601.67
0x03917b0fc420092b18dcb24e719f44600211eb45,751.4
0x03922322741e50ee5a589aedc9fc7ed74a3e1e32,743.62
0x03925f072fd69b9427b3be238a41d70a946811d9,601.64
0x0392af17b9462b1e41d68c4c59bdf9a8289a52d9,661.19
0x0392c0d81934b52f64aa50c2cfbbcf28cd6141b2,483.38
0x0392ea959f551f01d432e1fa26110ef69d55e4c1,462.84
0x03933112dd553026128ee4b55831764c39aa1ad8,708.79
0x03936ba0a4fe117eb026e65b89661438017a07a3,660.7
0x03936fad73cfd65a108318d917a7d00af8f2b16d,716.94
0x0393931783b1d0ead3b8b0e0f44c1f23ec3c4af5,677.25
0x03939fefccb572f0279e788a71f5ad34a82a4379,607.92
0x0395183e0c76a1138913ce3df272ffc747f37237,642.06
0x03951f5c12a3b8c7fa09e115024d376077b17720,418.97
0x0396147f0b821aa0d2581f8e2dad0c9956255028,691.88
0x039630fa4ad7f73738b1541dadf3bad89ffed668,649.88
0x0396b92e454cc2a7076fed1722393c1c4dbb14ea,602.28
0x03972ff1fbbc42f532dbfc16e0bfbeec5cb9007d,617.63
0x039803254c85a3cffca6c0f0822e09a306bbda2e,601.63
0x0398b107763c8e7fae5183241d383440ea3623da,409.62
0x0399d85e70a77d0103e2f82efe37c3f3eb7d51cc,667.95
0x039a21771e9abbd63a8fdb42e60de6b558c1baae,601.84
0x039a285369490aa7bf4579207c547caf5fbdfb72,656.75
0x039a33aca90ecfc1b97f88de30264ebd84cc7c22,460.37
0x039a5ebc14114eb0ab9d7bf209049f0f904f78c9,645.48
0x039b0cac8f2257a805ae79431fc6daf67bd235fa,567.21
0x039b10e499e6b8e711cafc07123654a5b55852d2,601.65
0x039b27c7e5771ee0108c87b4162999bea4dd1831,597.52
0x039bb7b830769fe8130ce5a40142fcd49a1452f3,601.52
0x039c19df683512cc6255bd549fed1de7d1804ba9,660.73
0x039c361579aef4e8df5f7bfe0950dd06af0b1276,602.45
0x039c5a62e2d28cc85729666dcacb98c1ae21e343,602.17
